Identifier,Company Name,GICS Industry Name,Year,Board Cultural Diversity Percent,Board Gender Diversity Percent Score,Board Size,DIR Diversity Score,DIR Inclusion Score,EBITDA,Employees Prd/Prd Avg FY,Executive Members Gender Diversity Percent Score,Executives Cultural Diversity Score,Total Capital,Training Hours Total,Women Employees Score
TRU.N,TransUnion,Professional Services,2020,9.09,46.88,11.0,49.0,27.0,855500000.0,7650.0,47.67,27.52333333333333,6090300000.0,56250.0,57.14
TRU.N,TransUnion,Professional Services,2021,9.09,42.77,10.0,51.0,53.0,1025900000.0,9200.0,40.32,27.52333333333333,10372100000.0,76000.0,52.82
TRU.N,TransUnion,Professional Services,2022,9.09,33.15,10.0,49.47,53.33,1204800000.0,11200.0,57.06,16.0,9939500000.0,36500.0,46.3
TRU.N,TransUnion,Professional Services,2023,9.09,23.32,11.0,47.0,53.0,1177500000.0,12700.0,77.27,20.83,9445900000.0,56250.0,45.39
TRU.N,TransUnion,Professional Services,2024,9.09,46.17,11.0,37.21,38.76142857142857,1253100000.0,13300.0,58.75,45.74,9466000000.0,56250.0,45.86
TU.BK,Thai Union Group PCL,Food Products,2017,25.0,9.21,12.0,35.0,23.0,272424147.47,6410.083333333333,14.1,48.333333333333336,3543730322.58,885186.0,7.39
TU.BK,Thai Union Group PCL,Food Products,2018,25.0,6.1,12.0,37.0,31.0,229813176.62,6410.083333333333,17.86,48.333333333333336,3433132415.71,767145.0,6.63
TU.BK,Thai Union Group PCL,Food Products,2019,25.0,3.33,12.0,30.0,29.0,296677217.74,1829.0,18.48,48.333333333333336,3753350806.45,264958.4,6.69
TU.BK,Thai Union Group PCL,Food Products,2020,25.0,2.91,12.0,30.0,38.0,412279627.16,1759.0,12.98,25.0,3799995106.52,209389.7,10.28
TU.BK,Thai Union Group PCL,Food Products,2021,25.0,3.19,12.0,33.0,38.0,414904995.49,1704.0,7.43,25.0,4010054288.29,260195.9,94.42
TU.BK,Thai Union Group PCL,Food Products,2022,16.67,45.3,12.0,31.98,38.46,384910979.49,7118.5,3.04,48.333333333333336,4290329471.25,299523.5,93.34
TU.BK,Thai Union Group PCL,Food Products,2023,18.18,48.4,11.0,37.0,31.0,342628442.5,12793.5,2.41,48.333333333333336,3901177874.82,240232.2,93.73
TU.BK,Thai Union Group PCL,Food Products,2024,18.18,42.07,11.0,52.0,34.0,358701225.92,13256.5,1.68,95.0,3643444162.29,1212206.82,92.75
TWKNc.AS,TKH Group NV,Electrical Equipment,2017,19.1675,56.915,5.333333333333333,34.10166666666667,3.1999999999999997,201988939.67,5704.5,43.155,32.69,1014103717.57,168587.83333333334,62.565
TWKNc.AS,TKH Group NV,Electrical Equipment,2018,19.1675,56.915,5.333333333333333,34.10166666666667,3.1999999999999997,226165244.52,6216.5,43.155,32.69,1211600834.94,168587.83333333334,62.565
TWKNc.AS,TKH Group NV,Electrical Equipment,2019,20.0,37.2,5.0,53.0,3.0,223348205.28,6256.5,66.67,32.69,1320175772.93,156792.0,78.53
TWKNc.AS,TKH Group NV,Electrical Equipment,2020,20.0,31.55,5.0,47.0,5.0,222469467.51,5781.5,71.71,32.69,1377714948.71,143520.0,66.36
TWKNc.AS,TKH Group NV,Electrical Equipment,2021,16.67,60.92,6.0,32.0,6.0,270426073.71,5683.5,73.37,32.69,1250608189.53,100494.0,56.42
TWKNc.AS,TKH Group NV,Electrical Equipment,2022,20.0,77.72,5.0,23.61,3.2,292654109.59,5991.0,16.85,32.69,1452434717.47,129360.0,55.84
TWKNc.AS,TKH Group NV,Electrical Equipment,2023,19.1675,70.21,6.0,24.0,1.0,315473497.18,6331.5,17.55,32.69,1635236665.82,191603.0,59.78
TWKNc.AS,TKH Group NV,Electrical Equipment,2024,19.1675,63.89,5.0,25.0,1.0,241707216.07,6377.0,12.78,32.69,1649696655.97,289758.0,58.46
TX.N,Ternium SA,Metals & Mining,2017,95.27799999999999,32.722,8.6,40.364,7.7379999999999995,2332723000.0,18990.0,26.884000000000004,84.29599999999999,9151713000.0,887916.152,14.776
TX.N,Ternium SA,Metals & Mining,2018,95.27799999999999,32.722,8.6,40.364,7.7379999999999995,2684014000.0,20957.5,26.884000000000004,84.29599999999999,9595361000.0,887916.152,14.776
TX.N,Ternium SA,Metals & Mining,2019,95.27799999999999,32.722,8.6,40.364,7.7379999999999995,1523423000.0,20360.5,26.884000000000004,84.29599999999999,10242312000.0,887916.152,14.776
TX.N,Ternium SA,Metals & Mining,2020,100.0,12.12,8.0,26.0,9.0,1709784000.0,20117.0,25.0,80.77,10460149000.0,1249879.0,12.91
TX.N,Ternium SA,Metals & Mining,2021,100.0,33.75,9.0,46.82,7.69,5866129000.0,20157.5,17.81,82.14,13973697000.0,723504.6,13.37
TX.N,Ternium SA,Metals & Mining,2022,100.0,23.81,9.0,45.0,7.0,3405765000.0,20326.0,22.62,85.71,15039407000.0,805277.16,11.62
TX.N,Ternium SA,Metals & Mining,2023,88.89,48.81,9.0,49.0,8.0,4428824000.0,27484.0,21.43,92.86,19199360000.0,820400.0,17.9
TX.N,Ternium SA,Metals & Mining,2024,87.5,45.12,8.0,35.0,7.0,2006000000.0,21198.928571428572,47.56,80.0,18572000000.0,840520.0,18.08
UD.MI,Unidata SpA,Diversified Telecommunication Services,2017,14.29,22.78,7.0,21.0,18.0,11944368.28,90.08333333333333,23.8325,94.44,46179513.69571429,556.0,14.5625
UD.MI,Unidata SpA,Diversified Telecommunication Services,2018,14.29,22.78,7.0,21.0,18.0,3592999.12,90.08333333333333,23.8325,94.44,7128297.41,556.0,14.5625
UD.MI,Unidata SpA,Diversified Telecommunication Services,2019,14.29,22.78,7.0,21.0,18.0,4371903.39,60.5,23.8325,94.44,9456612.99,556.0,14.5625
UD.MI,Unidata SpA,Diversified Telecommunication Services,2020,14.29,22.78,7.0,21.0,18.0,5777167.46,69.0,23.8325,94.44,20878752.55,556.0,14.5625
UD.MI,Unidata SpA,Diversified Telecommunication Services,2021,14.29,8.96,7.0,21.0,0.0,11282498.78,76.5,22.97,94.44,37334489.5,556.0,20.77
UD.MI,Unidata SpA,Diversified Telecommunication Services,2022,14.29,16.3,7.0,21.0,18.0,16019984.99,85.5,24.28,94.44,46444603.6,556.0,12.42
UD.MI,Unidata SpA,Diversified Telecommunication Services,2023,14.29,13.08,7.0,19.0,27.0,17718375.43,96.0,23.08,94.44,63411012.41,556.0,13.78
UD.MI,Unidata SpA,Diversified Telecommunication Services,2024,14.29,52.78,7.0,23.0,27.0,24847648.79,153.0,25.0,94.44,138602827.41,556.0,11.28
ULVR.L,Unilever PLC,Personal Care Products,2017,85.71,96.47,14.0,69.0,67.0,13121243747.08,164699.0,79.26,81.25,45847578603.9,1350660.0,35.48
ULVR.L,Unilever PLC,Personal Care Products,2018,84.62,92.77,13.0,69.0,67.0,13394577484.17,157707.0,76.69,55.0,43929488943.94,2247920.0,28.57
ULVR.L,Unilever PLC,Personal Care Products,2019,84.62,87.27,13.0,51.0,71.0,13352240880.66,152357.5,85.19,69.44,46734524583.55,2477568.0,28.57
ULVR.L,Unilever PLC,Personal Care Products,2020,61.54,85.25,13.0,51.0,53.0,13904494382.02,149408.0,69.06,57.41,54252564728.87,2997340.0,26.92
ULVR.L,Unilever PLC,Personal Care Products,2021,66.67,86.26,12.0,60.87,73.33,12939090102.99,148474.5,78.96,79.69,56178523520.45,3427000.0,24.56
ULVR.L,Unilever PLC,Personal Care Products,2022,53.85,91.58,13.0,64.0,67.0,12409032534.25,137500.0,68.7,91.07,53660102739.73,2500097.6,26.52
ULVR.L,Unilever PLC,Personal Care Products,2023,69.23,67.45,13.0,61.0,69.0,12702371624.38,127500.0,62.6,72.58,54470109145.49,2500097.6,27.22
ULVR.L,Unilever PLC,Personal Care Products,2024,66.67,71.61,12.0,63.0,73.0,13254995341.13,148235.14285714287,36.13,85.14,56535873278.81,2500097.6,28.31
UMI.BR,Umicore SA,Chemicals,2017,41.67,37.5,12.0,43.42857142857143,3.142857142857143,606543827.45,13123.0,51.79,4.228,3443587528.94,411622.29,51.56
UMI.BR,Umicore SA,Chemicals,2018,45.45,24.19,11.0,51.0,0.0,807656665.75,13364.5,37.1,4.228,4363865951.0,442828.77,50.95
UMI.BR,Umicore SA,Chemicals,2019,45.45,12.24,11.0,54.0,0.0,788787749.7,13864.0,47.96,4.228,4905062439.75,449102.0,52.36
UMI.BR,Umicore SA,Chemicals,2020,36.36,6.6,11.0,44.0,0.0,959096238.4,13723.5,44.34,3.85,6162905471.42,543436.96,47.35
UMI.BR,Umicore SA,Chemicals,2021,50.0,16.35,10.0,33.0,0.0,1443711206.6,12184.5,52.97,4.17,6050244412.61,394507.47,47.07
UMI.BR,Umicore SA,Chemicals,2022,50.0,17.86,10.0,29.0,0.0,1249665025.68,11307.5,49.11,5.0,6324366438.36,459569.5,50.64
UMI.BR,Umicore SA,Chemicals,2023,50.0,31.48,12.0,45.0,12.0,1054736075.4,11756.5,42.59,4.55,7113298312.6,538929.0,59.28
UMI.BR,Umicore SA,Chemicals,2024,40.0,14.29,10.0,48.0,10.0,645304896.99,11764.5,52.68,3.57,5547675742.83,546262.56,62.57
UNVR.JK,Unilever Indonesia Tbk PT,Household Products,2017,16.67,29.49,5.0,37.0,86.0,750159823.07,6096.5,96.15,54.442499999999995,707516623.66,2428.0,14.52
UNVR.JK,Unilever Indonesia Tbk PT,Household Products,2018,16.67,29.76,5.0,33.0,86.0,934420452.17,5868.5,89.29,54.442499999999995,617537321.74,50987.0,10.0
UNVR.JK,Unilever Indonesia Tbk PT,Household Products,2019,16.67,29.07,5.0,48.0,47.0,836036743.52,5581.0,91.86,54.442499999999995,666200000.0,33485.0,8.33
UNVR.JK,Unilever Indonesia Tbk PT,Household Products,2020,16.67,82.61,5.0,54.0,57.0,757680698.01,5327.5,92.39,55.26,634783333.33,57105.0,8.65
UNVR.JK,Unilever Indonesia Tbk PT,Household Products,2021,16.67,69.0,6.0,55.0,47.0,624064631.58,5085.5,95.83,52.78,495307719.3,33802.67,7.89
UNVR.JK,Unilever Indonesia Tbk PT,Household Products,2022,16.67,63.25,6.0,51.33,50.0,539887439.77,4899.0,96.99,66.67,339304979.12,26698.97,11.36
UNVR.JK,Unilever Indonesia Tbk PT,Household Products,2023,16.67,91.21,6.0,50.0,50.0,493154270.87,4719.0,91.21,54.442499999999995,268400194.87,32790.25,14.56
UNVR.JK,Unilever Indonesia Tbk PT,Household Products,2024,16.67,90.86,6.0,54.0,53.0,340070975.76,4427.5,94.09,43.06,256674891.24,56917.64,16.27
UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,2017,30.0,50.0,10.0,48.09285714285714,30.142857142857142,1955350823.53,19210.5,32.69,25.34,11813677858.95,251030.0,76.32
UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,2018,30.0,41.67,10.0,26.0,14.0,2058675107.81,19044.5,40.0,25.34,12124965593.17,248300.0,72.5
UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,2019,30.0,35.0,10.0,35.0,44.0,2076093536.31,18860.0,50.0,25.34,12859000515.66,228000.0,77.78
UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,2020,30.0,40.63,10.0,52.0,50.0,1734245236.93,18378.0,45.92,25.34,14102344894.97,224904.0,80.88
UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,2021,40.0,43.37,10.0,42.0,57.0,1924607234.61,17490.0,50.99,22.0,15606029602.35,126098.0,77.5
UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,2022,44.44,53.05,9.0,62.65,20.0,2727953767.12,17101.0,37.8,21.15,18526327054.79,118762.0,77.78
UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,2023,44.44,51.25,9.0,60.0,14.0,1894871596.79,16904.5,31.25,30.43,16120203502.81,137888.0,73.64
UPM.HE,UPM-Kymmene Oyj,Paper & Forest Products,2024,44.44,84.18,9.0,59.0,12.0,1798322807.74,16200.0,33.54,27.78,15897090796.15,165730.0,70.54
URW.PA,Unibail-Rodamco-Westfield SE,Retail REITs,2017,50.0,50.52,10.0,47.33857142857143,30.255714285714284,1942395124.82,2001.0,48.45,58.40333333333333,47096843847.84,43404.0,57.86
URW.PA,Unibail-Rodamco-Westfield SE,Retail REITs,2018,54.55,11.57,11.0,21.0,36.0,2156619873.38,2809.0,53.7,52.5,65246696944.67,45832.0,61.76
URW.PA,Unibail-Rodamco-Westfield SE,Retail REITs,2019,69.23,24.84,13.0,40.0,32.0,2390870569.24,3615.5,35.62,58.0,65446382530.32,42070.0,57.39
URW.PA,Unibail-Rodamco-Westfield SE,Retail REITs,2020,66.67,34.06,12.0,60.0,29.0,1776135808.5,3499.5,40.63,64.71,60943820224.72,53292.0,48.91
URW.PA,Unibail-Rodamco-Westfield SE,Retail REITs,2021,66.67,34.78,12.0,56.0,37.0,1500579769.46,3131.5,36.92,58.40333333333333,55821453743.49,34705.0,57.42
URW.PA,Unibail-Rodamco-Westfield SE,Retail REITs,2022,44.44,91.12,9.0,57.37,15.79,1832726883.56,2774.5,95.94,58.40333333333333,52600599315.07,42472.0,64.44
URW.PA,Unibail-Rodamco-Westfield SE,Retail REITs,2023,40.0,73.23,10.0,50.0,20.0,1896858066.72,2645.5,73.99,58.40333333333333,53461644576.39,42730.0,72.2
URW.PA,Unibail-Rodamco-Westfield SE,Retail REITs,2024,30.0,96.88,10.0,47.0,42.0,2040169789.83,2925.214285714286,40.1,58.40333333333333,50334506677.71,50711.0,73.82
VANTI.PA,Vantiva SA,Communications Equipment,2017,54.55,35.57,11.0,27.0,0.0,389870562.97,16662.0,97.42,13.64,1714230875.35,302683.0,11.61
VANTI.PA,Vantiva SA,Communications Equipment,2018,60.0,30.56,10.0,41.0,0.0,285576658.41,17026.0,98.15,13.64,1482934214.15,292534.0,9.17
VANTI.PA,Vantiva SA,Communications Equipment,2019,62.5,19.61,8.0,30.0,0.0,338542250.52,17579.5,91.83,13.64,1492052104.12,312367.0,9.52
VANTI.PA,Vantiva SA,Communications Equipment,2020,38.46,19.06,13.0,32.0,0.0,195407914.02,15351.5,87.19,13.64,1596238397.66,340619.0,4.79
VANTI.PA,Vantiva SA,Communications Equipment,2021,25.0,9.24,12.0,31.0,0.0,258054248.23,9635.0,86.15,13.64,1556283109.38,95220.0,4.89
VANTI.PA,Vantiva SA,Communications Equipment,2022,30.0,4.82,10.0,35.0,16.0,183005136.99,5651.5,73.35,13.64,803724315.07,415544.0,4.13
VANTI.PA,Vantiva SA,Communications Equipment,2023,37.5,3.54,9.0,33.0,16.0,160021189.01,4825.0,64.9,13.64,604769735.03,134195.0,30.65
VANTI.PA,Vantiva SA,Communications Equipment,2024,40.0,4.43,10.0,33.0,16.0,258639708.59285715,12390.07142857143,45.31,13.64,1321461821.537143,74567.0,27.73
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2017,33.33,13.19,9.0,44.0,0.0,3232000000.0,50559.5,50.96,9.2425,17159000000.0,519008.5,87.5
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2018,22.22,13.4,9.0,29.0,0.0,3587000000.0,40966.0,18.1,9.2425,15520000000.0,519008.5,85.57
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2019,30.0,40.19,10.0,34.0,27.0,3273000000.0,43035.0,49.04,9.2425,10635000000.0,291360.0,83.49
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2020,27.27,35.14,11.0,33.0,24.0,4215000000.0,46312.0,57.33,25.0,12564000000.0,519008.5,57.79
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2021,27.27,32.26,11.0,42.0,24.0,3935000000.0,45065.5,52.63,9.2425,11069000000.0,632291.2,83.98
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2022,35.71,10.59,14.0,29.9,25.0,1867000000.0,44112.0,17.81,4.55,12151000000.0,816049.3,85.92
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2023,16.67,25.0,12.0,33.27142857142857,20.571428571428573,1854000000.0,30513.5,12.9,3.57,8947000000.0,552790.0,80.70833333333333
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2024,27.27,45.24,11.0,21.0,44.0,1618000000.0,16824.0,43.65,3.85,6227000000.0,302552.0,80.70833333333333
VIV.PA,Vivendi SE,Entertainment,2017,7.14,67.53,14.0,32.191428571428574,19.101428571428574,1672244814.72,26750.0,10.31,97.06,26681541728.15,110306.0,30.36
VIV.PA,Vivendi SE,Entertainment,2018,8.33,87.96,12.0,26.0,21.0,1999036608.86,37400.0,10.19,97.06,26378566840.99,346661.0,54.17
VIV.PA,Vivendi SE,Entertainment,2019,8.33,84.31,12.0,26.0,21.0,2647803959.37,42750.0,11.76,97.06,26840122861.69,361780.0,57.94
VIV.PA,Vivendi SE,Entertainment,2020,9.09,89.38,11.0,32.0,17.0,1128480703.47,38621.5,40.63,97.06,29407669760.63,360889.0,62.33
VIV.PA,Vivendi SE,Entertainment,2021,7.69,87.23,14.0,30.0,19.0,1177727758.45,34627.0,46.89,97.06,27665234295.07,302093.0,69.02
VIV.PA,Vivendi SE,Entertainment,2022,7.69,87.31,13.0,29.34,18.71,1259631849.32,35455.5,30.71,97.06,23501712328.77,300009.0,72.94
VIV.PA,Vivendi SE,Entertainment,2023,7.69,87.63,14.0,41.0,18.0,469027622.97,37100.0,85.86,97.06,29052122763.84,336654.0,73.39
VIV.PA,Vivendi SE,Entertainment,2024,7.14,94.27,14.0,41.0,19.0,1091210270.21,20950.0,82.29,97.06,7532870897.61,396025.0,85.16
VLOF.PA,Valeo SE,Automobile Components,2017,21.43,67.53,14.0,45.26571428571429,22.25142857142857,2874245750.41,101700.0,42.27,20.59,11252264248.27,1859854.0,91.67
VLOF.PA,Valeo SE,Automobile Components,2018,15.38,19.44,13.0,37.0,23.0,2705523442.52,112600.0,42.59,20.0,11628360400.04,2270560.0,89.44
VLOF.PA,Valeo SE,Automobile Components,2019,15.38,24.84,13.0,35.0,23.0,2773356052.28,114150.0,36.93,8.0,11542945541.78,2403014.0,84.21
VLOF.PA,Valeo SE,Automobile Components,2020,13.33,71.56,17.0,48.0,25.0,1839276990.72,112500.0,35.31,5.88,12292379091.35,2424533.0,82.42
VLOF.PA,Valeo SE,Automobile Components,2021,21.43,41.58,15.0,49.0,25.0,2632835413.68,106800.0,43.79,4.55,11729531864.58,1772368.0,81.08
VLOF.PA,Valeo SE,Automobile Components,2022,21.43,43.15,14.0,51.86,20.76,2575984589.04,106600.0,32.74,14.06,12723672945.21,1742599.0,81.25
VLOF.PA,Valeo SE,Automobile Components,2023,13.33,9.34,15.0,49.0,19.0,3042609780.05,111300.0,40.66,8.06,12521382141.64,2317529.0,79.95
VLOF.PA,Valeo SE,Automobile Components,2024,13.33,8.33,15.0,47.0,20.0,3028263795.42,109400.0,44.01,11.59142857142857,11849052696.97,2493777.0,81.93
VNAn.DE,Vonovia SE,Real Estate Management & Development,2017,8.608333333333333,74.47,12.0,34.0,42.0,4605866274.18,6902.5,32.98,23.57,28696278385.2,20800.0,7.89
VNAn.DE,Vonovia SE,Real Estate Management & Development,2018,8.608333333333333,84.07,11.0,35.0,42.0,5759047996.07,7942.5,33.04,23.57,36946653710.97,39100.0,7.02
VNAn.DE,Vonovia SE,Real Estate Management & Development,2019,8.33,65.23,12.0,43.0,40.0,5924970180.75,9185.5,91.28,23.57,45650747775.03,50454.0,5.97
VNAn.DE,Vonovia SE,Real Estate Management & Development,2020,8.33,64.72,12.0,37.0,43.0,6535546936.3,10134.0,88.58,23.57,50546600004.48,65976.0,6.07
VNAn.DE,Vonovia SE,Real Estate Management & Development,2021,8.33,68.84,12.0,46.0,45.0,6899853444.06,10483.5,85.14,23.57,60238519785.05,364360.0,6.08
VNAn.DE,Vonovia SE,Real Estate Management & Development,2022,8.33,67.2,12.0,40.89,44.05,10881590614.56,13246.5,82.97,23.57,95376622786.08,434787.0,7.99
VNAn.DE,Vonovia SE,Real Estate Management & Development,2023,8.33,62.77,12.0,40.0,45.0,2786386986.3,15893.0,73.02,23.57,85820633561.64,503047.0,10.7
VNAn.DE,Vonovia SE,Real Estate Management & Development,2024,10.0,94.62,10.0,44.0,43.0,2756227031.44,13946.0,65.95,23.57,81061326741.2,559710.0,9.86
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2017,30.77,78.55,13.0,50.0,67.0,14694481715.76,111620.0,52.86,27.610000000000003,127774583093.73,2047237.3333333333,67.45
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2018,46.15,87.27,13.0,51.0,67.0,18332470860.75,108845.5,49.88,27.610000000000003,137487986988.99,2047237.3333333333,71.31
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2019,38.46,95.64,13.0,57.0,75.0,15475042063.94,102565.5,69.06,27.610000000000003,130566461020.75,1840100.0,70.7
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2020,25.0,86.26,12.0,63.0,69.0,20547038711.81,97107.5,78.96,29.69,151703981471.27,1300124.0,68.66
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2021,27.27,90.84,11.0,64.58,73.33,23390331433.4,95862.5,65.69,30.36,147275584641.01,2828220.0,74.83
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2022,20.0,92.22,10.0,59.0,47.0,17813554633.47,96723.5,67.55,11.29,140708160442.6,1425120.0,76.6
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2023,23.08,94.31,13.0,60.0,27.0,16873150586.93,90063.5,66.95,33.78,141853911271.53,1922340.0,71.34
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2024,33.33,67.57,12.0,61.0,27.0,16025385038.8,84536.5,64.74,32.93,127340722912.37,2967520.0,72.78
VODJ.J,Vodacom Group Ltd,Wireless Telecommunication Services,2017,41.67,34.0,12.0,43.0,57.0,2320618195.64,7563.5,66.93,61.875,4051580884.82,257958.0,89.15
VODJ.J,Vodacom Group Ltd,Wireless Telecommunication Services,2018,41.67,28.4,12.0,41.0,57.0,2763840757.33,7571.5,61.72,61.875,8701124165.33,156691.0,84.02
VODJ.J,Vodacom Group Ltd,Wireless Telecommunication Services,2019,33.33,19.69,12.0,41.0,62.0,2222199205.94,7650.0,70.99,61.875,8329501122.04,111526.0,81.64
VODJ.J,Vodacom Group Ltd,Wireless Telecommunication Services,2020,33.33,12.5,12.0,41.0,64.0,2101714106.34,7693.5,51.79,61.875,8555453414.2,115337.0,84.86
VODJ.J,Vodacom Group Ltd,Wireless Telecommunication Services,2021,14.29,39.5,14.0,51.76,62.5,2728066908.2,7758.0,55.04,83.33,9183421934.78,236516.57142857142,50.67
VODJ.J,Vodacom Group Ltd,Wireless Telecommunication Services,2022,14.29,68.22,14.0,58.0,53.0,2775989810.87,8003.5,56.78,87.5,9444938988.48,141669.0,70.83
VODJ.J,Vodacom Group Ltd,Wireless Telecommunication Services,2023,15.38,74.14,13.0,59.0,60.0,2559686844.43,8039.0,37.5,16.67,9435386354.56,202033.0,60.67
VODJ.J,Vodacom Group Ltd,Wireless Telecommunication Services,2024,25.0,55.17,12.0,60.0,62.0,2961884427.16,10816.5,50.43,60.0,9370659676.35,670402.0,62.97
VOES.VI,voestalpine AG,Metals & Mining,2017,8.33,30.56,12.0,19.0,10.0,1622154068.96,49035.0,42.11,25.0,11307797158.86,739824.0,46.27
VOES.VI,voestalpine AG,Metals & Mining,2018,8.33,11.67,12.0,16.0,10.0,2445725832.29,50662.0,41.94,25.0,13729947512.38,791589.0,46.67
VOES.VI,voestalpine AG,Metals & Mining,2019,9.09,19.7,11.0,18.0,10.0,1732024677.51,51764.0,39.71,25.0,12380931015.14,913078.0,51.43
VOES.VI,voestalpine AG,Metals & Mining,2020,16.67,67.14,12.0,26.0,55.0,1223557957.43,50794.5,17.81,25.0,11870298886.07,781539.0,50.35
VOES.VI,voestalpine AG,Metals & Mining,2021,16.67,54.29,12.0,22.46,63.04,1584453357.73,48519.5,37.14,25.0,12215889099.99,507855.0,44.85
VOES.VI,voestalpine AG,Metals & Mining,2022,16.67,58.33,12.0,25.0,56.0,2245421853.39,47832.0,37.5,25.0,12624951590.59,630587.0,47.28
VOES.VI,voestalpine AG,Metals & Mining,2023,18.18,65.28,11.0,23.0,49.0,2644836818.09,48970.0,29.17,25.0,12684724525.52,797671.0,46.97
VOES.VI,voestalpine AG,Metals & Mining,2024,18.18,68.06,11.0,37.0,42.0,1775441701.83,50114.0,27.78,25.0,12334732820.31,850656.0,48.16
VOLCARb.ST,Volvo Car AB,Automobiles,2017,17.036666666666665,42.373333333333335,16.0,48.14333333333334,31.11,3192386944.17,34171.5,57.24666666666667,25.0,9930014509.19,1102651.0,60.620000000000005
VOLCARb.ST,Volvo Car AB,Automobiles,2018,17.036666666666665,42.373333333333335,16.0,48.14333333333334,31.11,3087863178.35,39693.5,57.24666666666667,25.0,9590506529.3,1102651.0,60.620000000000005
VOLCARb.ST,Volvo Car AB,Automobiles,2019,17.036666666666665,42.373333333333335,16.0,48.14333333333334,31.11,3149113437.3,41467.5,57.24666666666667,25.0,10685110019.23,1102651.0,60.620000000000005
VOLCARb.ST,Volvo Car AB,Automobiles,2020,17.036666666666665,42.373333333333335,16.0,48.14333333333334,31.11,2810293616.4,40824.0,57.24666666666667,25.0,13482251545.99,1102651.0,60.620000000000005
VOLCARb.ST,Volvo Car AB,Automobiles,2021,17.036666666666665,42.373333333333335,16.0,48.14333333333334,31.11,3811399238.87,40511.0,57.24666666666667,25.0,14038631737.32,1102651.0,60.620000000000005
